μ_inc,σ_inc,μ_δ,σ_δ,k,mean_gi_si,sd_gi_si,p_pre_0,p_pre_1,p_pre_2,log_R_1,log_R_2,log_R_3,log_R_4,log_R_5,log_R_6,log_R_7,log_R_8,log_R_9,log_R_10,log_R_11,log_R_12,log_R_13
3.1210498231378265,0.36642469567418207,0.3037177742700706,0.5288396907258814,0.27505226229878227,24.54806174691519,9.205638869551114,0.28287911669157784,0.006846038597150384,6.617775197212654e-6,2.255408350614465,1.8939203627746581,1.13037655106145,0.5810222632518052,1.0459609807104338,0.4269341431257234,-0.4364707919198638,-0.3806067283135315,-0.8227092842103314,-1.0021044600367133,-1.431014972061503,-1.7663220826830508,-1.996358081211119
3.0037517591473253,0.2721530670524976,0.3184907009070393,0.6247043209759033,0.6211440640470691,21.24015947016582,5.834514420847438,0.3050865746092099,0.017404058835365995,0.00010308211338455271,0.605219899152411,0.6577945714998368,0.7819709536090147,1.405132117306581,0.3817384618470482,0.4743849745409402,0.8205387179586907,-0.28712253018767675,-0.7317621508395961,-0.8902665581492754,-1.3396841950889695,-1.6432126425297575,-1.6563950206154607
3.0654368576686553,0.3049526033347145,0.0340129011539097,0.6162573749008919,0.29660044844095695,22.498481841274888,7.0400215189473885,0.4779924770081721,0.04668415852809578,0.00048240889326172504,0.6136275972271792,1.0548010763835005,0.6739741708721849,0.07155686973573827,0.5154955669654415,0.7450279029219642,0.1552091102009166,0.4689102405747423,-0.5443367090688638,-1.202513745776267,-0.4765929613868325,-0.08995701645892895,-0.21346938946919625
3.0592822675361546,0.47980261317866013,0.432606799431077,0.6862713527408102,0.6706714025380599,24.34477696646207,12.185560833626923,0.2642253487658266,0.01842047063189763,0.00019655101908178676,0.20984518789504283,0.2355100155571448,0.23643142051036775,0.8212420723385009,-0.23386593078658366,-0.3946904323021756,-0.0437944722746674,-1.999021537667536,-2.275416609326467,-2.935335629021512,-3.226208822411482,-3.107706335886165,-3.7377117008030702
3.099320738236978,0.24452138054648542,-0.11082591565148374,0.4820372283713586,0.20520470771167668,22.74522953491593,5.693824959799319,0.5909197408298505,0.03254663338349246,4.443171073489276e-5,0.37924315068171593,0.5870753326329585,0.5167030894934348,0.36787505745241467,0.3364204378474811,0.09542832777846916,0.06696920410487694,-0.2608871242264648,-0.5829361679142187,-0.7821411744261935,-0.7907259800200703,-0.4879354634261163,-0.6686003305963346
3.06658777031784,0.3259202294290847,0.3477323623104309,0.573952166799963,0.5251497111604547,22.98731386483685,7.600753804816935,0.27230519070193066,0.009433170328202414,2.152527901284576e-5,0.5508555923468796,0.036496919336071576,0.38878640543078163,0.5730029885204161,0.9523431935490263,0.23299753608406504,0.297562893598981,-0.4583696491678244,-1.0857051437120215,-1.3687762885821322,-1.8616765391894423,-2.544792272803364,-2.572828414020803
3.0726275572485373,0.3163306147572924,-0.0804150488584816,0.5471652111910826,0.22992268898931695,22.626286110135776,7.386608540953533,0.5584208358300187,0.046416926079488316,0.00022554394604788137,0.6650560602487154,0.6126171920999484,0.06517530845641761,-0.2721307536211067,-0.4940572696360235,-0.4921907491070352,-1.0842548997547812,-1.283378852669247,-1.3714258472659042,-1.6055927010681768,-1.669200219688401,-1.5108600585505012,-1.6013686590324603
3.094887909206577,0.3634643998469561,0.042630842721446315,0.6936162506316577,0.48792331733791444,23.635419363568317,8.893387179488046,0.47549575278551137,0.06639617419058173,0.0016152926844338034,-0.17915800766841553,-0.28010836207914624,0.7649481132732212,1.0764409835518318,1.3403700979136068,0.21974824733366147,0.28149912895741924,-0.11931107581015729,-0.35593658442282017,-0.20311244419080607,-0.15199269093862733,-1.763730687805263,-1.9904676931377892
3.0470788756281806,0.2942889394719132,0.19544918945619907,0.5008124302221276,0.43515957590666166,22.18092105732536,6.631666157067348,0.34817057649364147,0.008492788111590979,5.832002686761744e-6,1.4227128460661898,1.0804157945406667,0.7222658180885249,0.9771367907535048,0.7790798671995025,0.9240058575471759,0.3948736408274134,0.0765947731566261,-0.20595591274731406,-0.6892676704632699,-0.9386719605208276,-0.4149553658346421,-0.3618640300834859
3.0069896907907463,0.347548328096541,0.01173396329640475,0.7278478884848467,0.25702708729553886,21.49736979431896,7.732898854536348,0.4935687505812363,0.08225914065986445,0.0028553289822093706,-0.15608514320060632,0.4684032460881312,0.9517362693225098,0.6504343468433638,0.9254799699852818,0.021548426976886165,-0.11068389851544527,-0.2801754965863613,-0.4522085122159145,-0.2769490245400627,-0.18455384571108174,-0.9238286858347374,-1.2476625928202463
3.054572821560821,0.2702907511207095,0.5024582448524757,0.8180412006509935,0.4677038388984493,22.503754375042217,6.112022482733847,0.2695345842474898,0.03313053102107309,0.001110067668342507,-1.2213427298703152,0.8967516944034797,0.8734832108162753,0.48918566044227485,0.9162495081794919,1.6035907630386106,-1.4830095274851076,-0.011426924025261798,-1.1837930126358154,-2.0566974047056616,-1.1146387409120875,-2.804659094601331,-3.315483525464444
3.0855265580825457,0.32298526969957736,0.14228340862999217,0.543221587631996,0.5058324288345274,23.192756649841943,7.662692810687908,0.3966895656244238,0.017741865139817098,4.012303803674781e-5,2.699481677792405,0.4898564840705695,0.6535764922007248,1.1979188537523013,0.9174451004459523,-1.061299329375963,0.35386933256017716,-1.3789237966045054,-1.797750434207246,-2.006934215316699,-4.063129856149819,-3.3191988100353047,-3.30368344401362
3.106513580964119,0.34403368617680063,0.08281145999278249,0.5848017684160159,0.494205639622111,23.78798150183577,8.42307588247545,0.44369559966025085,0.03204256233978439,0.0001843230658031,2.689124197097792,0.6588896949972884,1.1576338312579977,1.6143438454905088,1.0782927959109365,-0.03416183893689295,1.5124219684209597,-0.3043547788908283,-0.25278806427470624,-0.19818537525599966,-2.0644967644379983,-1.7820681614418055,-1.63663532660778
3.181835609921265,0.3586506640451008,0.012024828954221797,0.5555024389340052,0.8148797901926635,25.703282339231663,9.53478396442835,0.4913648658828281,0.034241236324791216,0.00014617215281803364,0.16842380598068896,-0.3123974373727637,-0.11588587802633066,-0.12110303215664103,0.004963339527415456,-0.6123213068575338,-1.4259756934016714,-1.258275435006957,-1.3694345321751258,-1.7891022410639237,-1.378952771504169,-2.1007635175952455,-1.7163148847914913
2.95604375670456,0.27801084809757143,0.26932052449312927,0.4922138640639745,0.2210838148353524,20.248461389261045,5.684840454994705,0.29213385815496096,0.004957225631494365,2.009126557046841e-6,1.6217217790416079,1.5756021895494918,1.1373484019399314,0.8870948941345124,0.5880417593184812,0.330749311119918,0.30825645248355293,-0.3312337835838206,-0.4647352391293651,-0.28229898355199534,-0.5939079658461239,-0.1259039197926941,-0.45125825452796975
3.139688400579644,0.3565773681503241,0.20076437465402824,0.5158743137364616,0.5603332581577615,24.81345306348821,9.077502654292859,0.34857407294575005,0.009965887460676611,9.946589967245634e-6,-0.11834426722359427,-0.1573167530690149,0.1206217552842583,0.11144679213024657,0.2502356858495812,-0.2527281650266834,-0.883414139209122,-0.8021336246471885,-1.0089537952179346,-1.619450498908024,-1.257610338089085,-1.7925531680941131,-1.536340196910018
3.0789711561336492,0.31484176938513053,0.18147227024748405,0.6328392103078063,0.2726958411070539,23.02193915249824,7.400183163992169,0.38714847080160236,0.030955045927816734,0.0002832991375311972,0.6055515481003068,0.5575493598929668,0.051163352324422595,0.09258525521427807,-0.2966705802645334,-0.37209927075045524,-0.15296792867934494,-0.7657681815003333,-0.9244235278887779,-0.6206432011530237,-1.425563470747735,-0.9033434731827604,-1.1525193364736976
3.052660546758543,0.3206331494163913,0.09622471783324814,0.630202875610194,0.18359029935718962,22.384557657871774,7.361071923288178,0.439321973767181,0.04097526450136524,0.00044008363046851726,1.0825185323350726,2.737611090494112,1.5269029193709647,1.2858619462757432,1.8113027669144697,0.9695235892848075,0.9801245819043212,-1.4299470550944868,-1.4775882608441473,0.4010686992623482,-0.575879497048507,0.8729600796201364,0.10731428316386316
3.121741103517261,0.3199739429964467,0.25674237151804113,0.5035966099948833,0.4814218049192486,24.13415098507099,7.856098051868054,0.3050896574084013,0.006288388293381647,3.710354000596653e-6,1.1009718413217986,0.5474837134792598,0.39804945955830795,-0.06263605427710939,-0.21196124351079093,-0.2301959316981359,-0.3504680808467009,-0.2615516194562748,-0.6054104392514295,-1.037536681654167,-0.9431814051500427,-1.2152689313119536,-1.3189815358749588
3.024374726148156,0.32199476898182533,0.18997888460611892,0.6623010694766092,0.3740811549608557,21.866182294664398,7.19505336885974,0.3871148467984061,0.03618892510706112,0.00047214212845864617,0.6792050955136877,1.394040042436726,2.8504724784898707,2.5483441293917153,2.5460908510719023,0.988235885937935,-0.05463403220742391,-0.9206782722950737,-0.3077493579421354,0.09851485242497371,-0.5040892628508866,-2.2715292601113384,-3.88454438033169
3.1457686705435006,0.32334245234422915,-0.09293054400734128,0.5979299333673372,0.2243179391225515,24.391657037387674,8.150376432760565,0.5617550714525053,0.06463128418300375,0.0007127114294734831,0.25998531291087806,0.24333516047771797,0.22280414642202323,0.19467859773848645,0.18373163322093222,0.2057795069546954,0.1982907631023255,0.18615653621858813,0.18235470045888003,0.1852675828270283,0.17826643028999256,0.20658727359387866,0.22657018282852898
3.16902701897076,0.3374079535663694,-0.023218148621691137,0.548006822876403,0.2828370234528791,25.15424015736004,8.759844996404563,0.5168974733634384,0.03733985836656024,0.00015474687755220992,-0.01812241757310072,-0.052772931910060224,-0.11538977030336688,-0.16033408831724233,-0.1763032353564422,-0.13448544751445396,-0.15218329284436471,-0.18150082089129282,-0.18707375419509925,-0.18753559856423385,-0.21945387173183806,-0.1597344258236686,-0.11153315026989503
3.0680674482996872,0.3807244556748312,0.3754582261441036,0.5411327299730825,0.19415387825083766,23.4918739808193,9.14577951811039,0.2438920348089733,0.005513957315901699,5.673048382973903e-6,0.08332503747532272,0.13068281312174984,0.12393774859641153,0.24309678567738052,0.3198551262668932,-0.1243109295049098,-0.04230465090618679,0.048552219183747844,0.07948701192207575,0.20971299730829596,0.2807348463142352,-0.05430788129718034,-0.21734833542537663
2.979048121104212,0.23455060207401618,0.07896316363821579,0.48987296595720414,0.526280699895887,20.296595539831166,4.832922690838398,0.4359714441926193,0.013813711444553374,1.0984285010142469e-5,1.8167058275372214,1.3702140167766022,1.9906821923998985,1.2757336516811764,0.5088372356796691,0.27130729501017004,-0.628939242082643,-0.9819129761728329,-0.8925228971360821,-1.9378648851579483,-2.087343992240613,-1.1624107552843077,-0.6610339808370485
3.098189572754808,0.3452277084508266,0.18764704015190792,0.6300199683887311,0.4673804486190998,23.70598976328279,8.39090006624712,0.3829114952779103,0.029708554929984716,0.0002579658837012248,-0.44540848371250596,0.006030118080958602,0.2974702687116145,0.7668427491974709,0.5931038790720061,0.15608538515534698,0.017833156287973106,-0.3615236471104184,-0.4881704801239839,-0.613679896704781,-1.5532900401632914,-2.1014551979224176,-2.1304482443973725
3.08829723540377,0.3668169660009498,0.2652969794425182,0.5686806846453816,0.36548015941230916,23.731813558035544,8.923896733606623,0.3204241425574062,0.01304165461600967,3.3964527027935774e-5,1.7277979565913169,0.9980075796084338,1.0050829328015727,0.5756872489929155,0.80363225294356,0.37728700007927185,0.4426528955659774,0.7565108344183054,-0.05954091202828793,-0.020722527856205097,-0.4669743967307054,-0.1422574005461521,-0.13630044088095428
3.054159395232875,0.2427114602786868,-0.045808618823543625,0.7685029168926002,0.21768173861786505,21.791367014776338,5.433774939433829,0.5237659196517195,0.10718772959151004,0.0054975444413404555,-0.35786848548883193,-0.16419746928799103,0.5162323739116126,0.5160259748358285,0.40745045391384643,0.8432117076008507,0.020337988136378382,-0.4300178787807317,-0.4232260606525563,-0.7545143132913905,-0.43961460942313846,-0.8670982557614804,-0.3715517911783397
3.0886241096851266,0.38883244147747087,0.30421348052652036,0.49180148129449597,0.5822516734170529,23.974474323751814,9.575494325757878,0.2680999434774215,0.004001888491141335,1.3980838853105298e-6,1.9448451457615372,1.9791820777476192,1.3045478333622982,1.1650254533720403,1.3604248792867724,-0.3590468258520845,-0.22028003012602704,-0.16827739098411,-0.6438516711344267,-0.9204531897951649,-2.561570790138611,-2.511353240520192,-3.4207292178331166
3.0222118612631372,0.24390787219592328,0.32361769044571975,0.6086013953156122,0.27432816887135425,21.48033347601932,5.273235125723046,0.29745305073532613,0.014820621155197757,6.72790133303873e-5,0.45521186520974544,-0.2031209049626661,0.1318413547485046,0.7018353782107667,-0.17352639056170172,0.6971296815174097,-0.02531052453713678,-0.8731634915467605,-1.0202063083758803,-0.7250905236598499,-0.04568918172259484,-0.5154517052682763,-0.5577220028798819
3.02589510387418,0.3120504881215064,0.19381980430118492,0.6002135310648704,0.3683507269456923,21.834672512069098,6.946796286323639,0.37337863963303686,0.023351052859748356,0.0001285581338999323,0.9291029294627801,0.6328600231921326,1.1127991795840597,1.5580921027852566,0.5263141782932516,0.8432774493372874,-0.19290385990111136,-1.0873503853519968,-1.8350322038675975,-1.4776350463777979,-0.7549840086522873,-0.8300552265707076,-1.0818704083284798
2.980675035703566,0.3466697308707699,0.5002518412342087,0.6024228879107192,0.3959470549854754,21.42149343107879,7.500457670260658,0.20315639139236352,0.006380629099701003,1.660004751660101e-5,0.7143748424672167,-0.3581287793097263,-0.4051331877388604,0.15331149408492128,0.5358112205169118,-0.39042231095961233,-0.6032408159568274,-0.22900414976002725,-0.8125659950389146,-2.548775433052842,-2.6242368982210706,-2.317237373676094,-1.9264084424605432
3.073394081047239,0.37359387355208834,0.2075564279711056,0.5943171178258848,0.6849147035323077,23.385016834485814,8.989734108541299,0.36345638968066096,0.02108500182116724,0.00010182630954875934,1.3238265350732576,0.02944726633201289,0.6425480467014557,1.7288748191831063,2.100459773111586,0.2895630358517718,-0.32241657792590317,0.02815684783654282,-1.3803519771383792,-3.8692659226220196,-2.2027457736578877,-2.4086193318937483,-2.526868218868218
3.0684988216732463,0.3533827779922468,0.414731944463848,0.5298090391085313,0.2703442395716418,23.310189149699905,8.366943205127738,0.21687370903682332,0.003789540159203705,2.5853473052065956e-6,0.9058138018967352,0.003706769972697921,0.3500767582104498,0.3195500013508663,0.27604855268138684,-0.5289524080255374,-0.10880669086367223,-1.0126183833127744,-0.9792075403080653,-0.833149555421546,-1.5265409481401526,-1.6188536044132313,-1.1648772255713185
3.066730832880159,0.2611287954035225,0.06532121872825351,0.8261167738895238,0.6690626511835616,22.28159240598812,5.959162708362687,0.468488393024324,0.09860298219969786,0.006209044013992844,0.4486260447445141,1.8293069516748373,0.9797682868589805,-0.08738089598912119,0.9804317085803873,0.29950524748886903,-1.5887642681402696,-1.1499101675769021,-2.270146812411915,-3.1246671294128294,-2.8027422930885533,-3.743556118398643,-3.881468349108833
3.062723463033115,0.3584181809264784,0.1487145437522376,0.4852897227048195,0.2947353569141465,22.953154666866457,8.457123748607502,0.3796329763525704,0.008964780640233138,4.762287876826465e-6,1.1828760470771762,0.2786610644829106,0.5911499299521445,1.0204118895876826,0.4626397279308785,-0.4107788382629993,-0.3818876446013175,-1.6164942083786542,-1.3638252138966913,-1.234874483225234,-1.766261404222072,-1.540624344315746,-1.5565479057174345
2.9911533879428376,0.3519589452965486,0.15979433825362072,0.5541574740540827,0.3109974337975751,21.34050594222261,7.7116120075692045,0.38653732566703447,0.018179189295429606,4.860787135623679e-5,-0.5412776472624804,-0.2064301574646797,-0.024317615097502965,-0.14098219286774394,-0.5487360631236442,-0.49707085209215457,-1.3119902479638246,-0.6915893536099443,-0.9766297471519412,-0.9673657591386904,-0.4255490586761267,-0.2275413270347293,-0.856955894188208
3.060845669673458,0.3008274081607963,0.3178890660656961,0.6114940345685483,0.6418690545331138,22.651532917546096,6.900627103590681,0.30158184511789604,0.015573277484768342,7.516180847202474e-5,0.5162662100934142,0.641823220622481,0.3843355794518952,0.2994675880357478,0.31635524831635203,-0.4299823628220495,-1.0680079423609286,-1.0083360564468205,-1.3835004038415297,-1.5308564405514913,-1.5854176160605373,-2.8078791173667987,-3.036526198351864
3.0736869842577987,0.26715006696492516,0.02986090251362494,0.808782511497253,0.34617931454952516,22.436819524764797,6.147861889049932,0.48527407498044717,0.10144744194766625,0.006040431380089218,0.33936282848953697,0.21526442782997676,0.16416467405695806,0.48380950474565027,0.8362400627866378,-0.19007436424763918,0.0174256363765094,-0.48388062876067534,-0.3766282380432779,-1.1588743773434604,-1.159319679956027,-1.5907021036302438,-2.1636893702138713
3.0173527725982088,0.25402407457697146,0.25133069942365704,0.8173147585697871,0.27687558718830024,21.358587125957683,5.510371861957001,0.37922842665043965,0.0628813997391992,0.0029386857594062695,1.0995739212432585,1.0337517648101562,0.6380517015096976,0.5615007433673307,0.18294334872697526,-0.7842274731217049,0.07108927299430068,-0.44520073496414625,0.009820166902334782,-0.2609891782923406,0.7946558687647658,0.14976927877643653,-0.31683256361259815
3.1428191260462923,0.27899669685927037,-0.0397327007392711,0.6590075626252523,0.20971315356505352,24.048867418211458,6.88517857370398,0.5240383525661382,0.07253865593705397,0.001466974501965478,-0.601963146305758,-0.6553500526434581,-0.6815951086116804,-0.7279071499635879,-0.6572783077542151,-0.7050895766964933,-0.8739301482451405,-0.9359179507824699,-0.8853774834772374,-0.7899445693414642,-0.7532051060639482,-0.740514789710618,-0.7326935060918871
3.0487549620673744,0.39183475023849745,0.21403069394118937,0.6262540728839776,0.24050470824824874,22.985814058690917,9.297591175765298,0.36626449407248074,0.02627750816489212,0.00020361355665727822,0.16872924737063155,-0.1593949073869137,-0.49791458948509415,-0.6547518725440205,-0.8276062341848099,-1.0799936332943627,-1.0609133523526726,-1.3831494971885747,-1.928894124968855,-2.5412570606391816,-2.9501934013135465,-3.095354927635806,-3.255427887601809
3.0263378162740593,0.2692799050616083,0.22740139586228714,0.6887312518710746,0.583952781741599,21.610346572092133,5.904279731869001,0.3706341120621631,0.037364873059269485,0.0006102091278724967,1.2809835634080162,1.153406917482051,1.3415604452806733,1.0151567337430565,1.404065722978629,0.9234635665829113,0.5282412230710452,0.17562866366506702,-0.5598224937427241,-1.2630427129908086,-0.8405297457796141,-1.4277320893181442,-1.6736465575718888
3.118587825391185,0.38286379906468154,0.1516921577588624,0.7166615809028025,0.24454743588095584,24.48582892357093,9.69526304883779,0.41618420625165164,0.054024582728945905,0.0013393769991332525,0.5434289703364592,0.3886270071592246,0.1171693459074622,0.19514251201529265,0.1977930447300048,0.11450752624981164,0.023532176991971854,-0.030526936279033023,-0.03661171923458206,-0.0418345914811078,-0.3112325090502116,-0.09985111885375686,0.1580162844107998
3.0235214015137184,0.2612070985820256,-0.14732052853097116,0.6176787685259462,0.4493300366367463,21.129877318636343,5.687556754486677,0.5942559426646594,0.08372286775669766,0.0013524605379998033,0.1822450573489786,0.18010203070800493,0.2601617164472397,0.15381368894744935,0.1680761384204796,0.011449519580794237,-0.16260475900241494,-0.3302111576025227,-0.47598404289176816,-0.5857880988060282,-0.45147799930178695,-0.6501736278815842,-0.8589902368329261
3.0473167475145644,0.3607469848945185,0.08344923709620942,0.6317776727199905,0.2809852254149087,22.558052797597654,8.402502788302785,0.44745797725240616,0.04317979226983881,0.0004873022113168423,0.20378017504550971,-0.15893007282889926,-0.18473314773883487,0.0634466266876626,-0.04458220399637969,-0.12548618263968436,-0.31475571995945983,-0.4675003502649062,-0.6740844723029211,-0.4576583143329602,-0.10496834140512151,-0.21662442214423622,-0.3893068283779173
3.1977026285044774,0.3134409931436205,0.34689028365233304,0.7451839063636403,0.31221762935107455,26.055482322234543,8.29370108330844,0.32078327155971,0.035345274189708654,0.0008180000646660922,0.6175420975466583,1.6104561614375463,1.6558240977758616,0.7486738123840979,0.8950760776872733,0.34625174803637243,-0.28069021077003997,-1.3293592041914861,-1.8950799056878156,-2.802651581935752,-3.754665215498995,-3.7645387832415906,-3.3273351189609413
2.8716922795460187,0.37382629981020304,0.22121356374463524,0.5467047303018072,0.26732436730611814,19.16669261857202,7.357446862783894,0.34287446340556615,0.012749048723099279,2.4232084586279544e-5,0.6927381991500028,-0.041422517484272614,-0.210367386825712,-0.04883835231250533,-0.18775318649326644,-0.7119028913791767,-1.2887731950926786,-1.5292400690963681,-1.7678315304846237,-1.623933118091174,-1.4192963679041404,-1.6439362130799642,-1.9357165877116744
3.2106672026197014,0.31508772275890723,0.3875906132095298,0.5671366070422388,0.3092773211795497,26.445135028387938,8.437555539302664,0.24717179366368314,0.007209333484639006,1.277396675144392e-5,-0.5473165702708327,0.6679406180756422,0.6814668529980645,0.058833919221722764,-0.07897236480375103,0.22017097542160258,0.7140269497220297,0.47864253075453145,0.7605467296627815,0.4380960806186809,-0.09836243927894528,-0.17744756863094446,-0.02027095778937804
3.043487087341648,0.36825178124178237,-0.16151979421080373,0.6513284830055863,0.21941984424542177,22.288506255600236,8.580380160244594,0.5979270532824363,0.09898817206056333,0.002381337130832504,0.5404511825282725,0.44103545665464927,0.4304935191768636,0.43828937638477306,0.4366229287217353,0.4003003920677262,0.3359570972416552,0.32076955418829195,0.28337986690364414,0.298997778273713,0.30932770654053854,0.31418196089667383,0.29688534633006824
3.0810672686254477,0.38765144897815496,-0.16472288711862806,0.6494963543035662,0.2220539694226339,23.316570816993256,9.477758213351876,0.6001040134473405,0.09921486769916454,0.0023589249840761297,0.5930503508547447,0.4361513538240689,0.4111904193486501,0.3771545440738468,0.40113851311417537,0.33403530036572177,0.23156025369096184,0.14818757929160914,0.040537810354984716,0.08527673093588262,0.10105188465806814,0.013162300111686287,-0.027786656312467906
3.0542129834740637,0.23680390906426885,0.4068423993155915,0.5862729211171308,0.2791950649605726,22.214278761261042,5.270046394959023,0.24385768906717023,0.008205660816643555,2.018711559899179e-5,-0.14417869235538153,1.1444552652674296,1.3528099465376102,1.549561410878588,1.5326354712582981,0.9135593442404578,0.41142045616257694,-0.5116354375067695,-1.4872443448521335,-2.860636511723118,-4.030806640070073,-3.0473551966202423,-3.023693939359576
3.083787114314444,0.30739175206484587,-0.2836915817487715,0.6724572438982791,0.22678204155120998,22.613905152108437,7.239418828337005,0.6634411553132342,0.1433903747778224,0.005350812536621458,1.499399948299034,1.2313422394088875,1.2349348255186938,0.8814593383668945,0.8074896186153239,0.5404845813340686,-0.4323101377070435,-0.0026426916018995605,-0.13508824392277008,-0.6957604385467673,-1.0442284943473203,-1.1570795478282574,-1.4916265105435045
3.1699788095104524,0.3555359500954913,-0.5140375109728585,0.7916442373861027,0.313230148019199,24.846180227031116,9.342650680779885,0.7419371070641685,0.26965235390247605,0.030255043048295786,0.39140718794484025,0.18307948021469767,-0.11280079270701532,0.2501275934947055,0.908543978407198,0.7733446523182044,0.2263479735132743,0.00644222028235536,-0.9685754715717354,-1.1618095606972527,-1.3644520398569748,-0.7688050228072294,-1.0454860443867966
2.9557307566623385,0.28957084900584035,0.4808250554022111,0.7561231093703539,0.6486388072792886,20.51934452969726,5.974402017484075,0.262418055604019,0.02508894565186523,0.0005172347754829646,1.2641815788607267,1.1201035591819466,1.4070216352707332,1.173637468849492,0.3558146490792804,-0.3563919973558698,-0.6397486559769678,-1.0630081592064227,-0.6585325008337202,-0.8148501692688703,-0.8741844307301623,-1.7890468432137805,-1.562254691850475
3.19988475380154,0.3544686047505569,0.0484160689856878,0.5876071913724715,0.29392684422927945,26.168610540167595,9.575431174587097,0.4671661879379874,0.03719457467843414,0.00024512336737720584,0.523097826728196,0.12515897695397632,-0.20592871857168693,0.13960771521434817,1.844410143057351,0.8961435682903326,-0.3939300871334287,-0.9104127950987124,-1.829879331407085,-2.5803766633884124,-3.0991806686917935,-3.1057296264121326,-2.8330509403107302
2.96182247180372,0.3093145402326416,0.43398211496879696,0.5434500301820735,0.3255038746875827,20.714489840866914,6.449072958441412,0.21227030834152122,0.004161669618304697,3.7538989129408504e-6,0.5256143081723076,0.5887908751639028,0.36868019664008667,-0.004390091945790653,-0.4800807062526272,-0.6129456688838976,-0.716568876334481,-0.9244320696111402,-0.9698461833875415,-0.7576627819634184,-0.7272617087126326,-0.8490753440849185,-0.6198765847174422
3.2014719742654703,0.3277654338717668,0.21818368676297792,0.7368046701496532,0.27105326751059117,26.14264730329588,8.76158217920802,0.3835686566451894,0.04913152606184905,0.0013038961006011191,0.5892478026805573,1.3689367874534626,3.117892197523152,0.6151928062908251,1.2621417253743576,-0.6570066604275403,-0.9302045899606514,-1.843489625076033,-2.952329377718351,-4.589856338535876,-7.687035686343741,-7.4631806756474734,-7.6825407540193495
3.1049146334467395,0.36477512746169455,0.2430035228105193,0.5697209274735319,0.20255812111610313,24.084916474832674,9.012450105707233,0.33486055500074013,0.014563029381072734,4.124961432506984e-5,0.3714163875086334,0.01060500634207684,0.661665869853612,0.034526938826280995,0.7075494764018703,0.4438639800047023,0.21934023573137437,-0.06728256757845669,-0.2771029221219648,-0.7939393536464767,-2.145658044353654,-2.0337927021453663,-1.5963377552833642
2.9991892583219064,0.29765536621092187,0.26425093044209885,0.6096489072904153,0.5562651220854468,21.24255191025166,6.4142385028055555,0.3323447685512886,0.01905191458046714,0.00010199454763909554,0.1230344712488525,0.921586749561635,0.41257150391109587,1.4428466688967898,0.7722476728314432,0.4035294288916914,-0.3055878441041223,-0.8164583594079815,-1.4274415631506412,-1.7205649081931056,-0.7251745265439818,-1.429222575029776,-2.3653259975672145
3.07998804976546,0.363943483155311,0.1411172272090787,0.7120747422066157,0.4331583010809904,23.389032892990315,8.777917139293079,0.42145307615733524,0.05451983603123605,0.0013197566947405013,1.4418000911711908,0.4655736986586827,0.7355083523229642,0.22530565907388134,1.218868680268189,0.5014977713704567,0.041931556611813026,-0.5856238578004036,-0.8942140377941787,-1.528009407055945,-3.5019253421864396,-3.1990665703671097,-2.897228033540752
3.065365663115314,0.26294163868774484,0.4525342101067004,0.6420014358631904,0.24020284192564886,22.64903858286005,5.97333361223677,0.2404423433897273,0.011832977891883924,6.668845984586306e-5,0.1696622104480341,0.4454315129535825,0.45907651633349755,0.6206952304077633,0.14353177978409531,-0.047095399116307946,-0.25484701650265384,-0.4198316616686453,-0.6371975699491597,-0.6223827335091394,-0.06975545632813873,-0.3839838802423974,-0.6090822750596291
3.1413609844428643,0.3599744182209057,0.07680507981011929,0.7713516780238894,0.48461019019592466,24.760719053030442,9.213698234827028,0.46034203604119156,0.08135761117481519,0.0035467445526865013,1.1222228101500602,0.7927697331433039,0.7227185578461369,0.12289472806450774,0.46249546173109923,0.37265831681165096,-0.24806408018207549,-0.8802713924146928,-0.8193687725912608,-0.9274336634832814,-1.5147865624936543,-1.1567029400637723,-0.9957509226016081
3.1034412466598176,0.2786351068981974,0.04178460592399806,0.47443861334025744,0.6502405763380262,23.197925437465795,6.596478304773345,0.46490985232998405,0.014052202735673062,8.402999912978888e-6,1.5335796992180717,0.006847336201691201,0.638007291058852,1.7789304881603627,0.319976785317315,1.3275792368605077,-0.9117757521083412,-1.1248105190053341,-1.354088610026874,-4.227730519581657,-3.5909510505417073,-3.5937969521252606,-2.540823678298162
3.008369070492832,0.32247177972091523,0.12741234595747267,0.5931290394237471,0.602882263437457,21.46271484023476,7.087690687555908,0.4149562182727249,0.028664916954885298,0.00016740520708741997,0.44851159764556264,0.9388547984871078,0.5930539352516251,0.6021749808702412,0.5325512656352732,0.012648829341944834,0.301465014969932,-1.4021687505890135,-1.4925686670496414,-1.6510346555563693,-2.2961729242727262,-1.7728862104193435,-2.337287739958864
3.0451420681667747,0.30045491960866033,0.1590900448731915,0.5525087792860345,0.6811276769182657,22.142292732306085,6.779417507815335,0.3866958716451127,0.017958439169028905,4.657148998210877e-5,0.12555225015149518,0.9196306631245175,0.7517870873059418,0.8953732061498889,0.8315700709677437,-0.33234325648037066,-0.2841000588813817,-1.0400096719649776,-0.7489346432572768,-0.15799827169303593,-0.6690098147054522,-0.14938323842728018,-0.7337018596626435
